id,year,review_score,total_positive,total_negative,total_reviews,Players
451780,2016,6,206,67,273,25108
451800,2016,5,6,5,11,366
451840,2016,8,481,71,552,35371
451880,2016,6,319,121,440,349290
451990,2016,6,63,26,89,2321
452060,2017,8,1124,134,1258,90117
452120,2016,8,41,9,50,4975
452230,2016,5,179,109,288,75066
452420,2016,8,160,22,182,12961
452450,2016,5,58,31,89,7011
452510,2016,8,551,31,582,44801
452540,2017,8,199,33,232,5909
452570,2017,8,446,9,455,19817
452860,2016,8,162,14,176,8373
452920,2016,7,29,3,32,3699
452930,2016,4,5,8,13,701
452970,2016,5,63,30,93,4756
453030,2016,6,11,3,14,553
453090,2018,8,1051,92,1143,86033
453100,2016,8,172,33,205,42885
453130,2016,7,24,2,26,2176
453220,2017,7,10,2,12,295
453290,2016,6,136,36,172,4687
453300,2016,8,65,16,81,7592
453310,2017,8,189,36,225,4832
453340,2016,8,605,36,641,24411
453500,2018,5,18,8,26,656
453650,2016,7,13,3,16,621
453660,2016,5,10,5,15,3517
453690,2018,8,112,23,135,7292
453710,2016,8,80,19,99,6358
453720,2016,6,86,32,118,7288
453730,2016,5,16,10,26,3529
453740,2016,7,20,2,22,3690
453750,2016,6,199,58,257,27106
453770,2016,5,25,11,36,4394
453780,2016,7,17,1,18,685
453790,2016,8,94,19,113,1814
453810,2016,5,17,11,28,4223
453830,2016,7,9,1,10,5071
453850,2016,5,163,85,248,222892
453910,2018,7,9,1,10,275
454060,2016,8,686,144,830,80417
454070,2016,5,147,107,254,11256
454100,2016,8,308,77,385,27255
454130,2016,7,21,4,25,1933
454160,2016,8,109,5,114,2425
454180,2016,5,121,63,184,84274
454190,2016,8,109,10,119,3323
454220,2016,6,62,16,78,26515
454250,2016,8,160,23,183,12260
454320,2016,8,101,7,108,10790
454330,2017,7,12,2,14,788
454410,2017,8,356,63,419,19138
454420,2016,6,15,4,19,4060
454520,2016,6,24,9,33,597
454600,2016,5,269,216,485,120414
454610,2016,5,30,14,44,3327
454630,2016,7,13,1,14,271
454650,2016,6,7107,1898,9005,535273
454700,2016,5,8,10,18,4655
454720,2016,7,13,2,15,1219
454770,2017,7,13,1,14,484
454890,2016,8,307,60,367,310160
454900,2016,8,57,5,62,6881
454970,2016,7,28,4,32,5705
455000,2016,5,38,23,61,46323
455110,2016,6,22,7,29,10004
455120,2016,5,171,136,307,26135
455190,2017,6,7,3,10,291
455400,2016,8,684,69,753,80832
455490,2016,5,35,24,59,3659
455640,2016,7,12,2,14,1599
455690,2017,7,39,2,41,4758
455700,2016,5,17,15,32,2921
455770,2017,7,9,2,11,550
455820,2018,8,288,50,338,9217
455830,2016,6,10,3,13,582
455960,2016,5,22,10,32,2397
455980,2018,8,789,128,917,73841
456130,2016,7,19,2,21,5356
456170,2017,6,61,23,84,1882
456180,2018,7,32,5,37,1293
456430,2016,8,166,24,190,11343
456670,2017,8,2055,269,2324,126026
456690,2016,7,22,3,25,4460
456740,2017,7,13,1,14,136
456780,2016,5,54,29,83,5070
456810,2016,6,107,38,145,34699
456830,2016,7,15,2,17,1861
457210,2016,9,704,35,739,41246
457320,2016,8,383,35,418,28414
457370,2017,7,12,2,14,1447
457380,2017,6,56,20,76,4838
457450,2016,6,22,7,29,5878
457480,2016,8,162,25,187,12854
457490,2016,8,142,21,163,28693
457520,2016,5,68,33,101,8392
457530,2016,8,88,18,106,3736
457600,2016,6,83,33,116,4488
457680,2016,8,468,76,544,12623
457690,2016,4,8,28,36,544
457710,2016,4,111,269,380,263944
457730,2017,6,271,94,365,30350
457760,2017,6,314,123,437,25175
457770,2016,7,20,3,23,2492
457820,2016,5,69,38,107,287010
457890,2017,6,124,32,156,14758
457960,2016,8,579,50,629,60792
457980,2016,7,15,3,18,198
458000,2016,6,336,100,436,17202
458030,2016,5,18,14,32,2535
458170,2017,7,31,3,34,2100
458330,2018,7,30,3,33,1598
458370,2016,7,20,4,24,5471
458410,2018,5,30,15,45,4804
458450,2016,4,14,28,42,2334
458470,2016,8,296,23,319,32591
458480,2016,8,132,17,149,22246
458510,2016,7,18,4,22,3711
458520,2018,5,79,115,194,30574
458540,2017,8,49,7,56,3945
458600,2017,5,58,30,88,232140
458630,2016,6,77,25,102,9957
458660,2021,7,32,4,36,3051
458680,2017,6,57,18,75,8510
458710,2016,9,1864,64,1928,113038
458730,2016,8,323,48,371,24861
458770,2016,5,297,213,510,33760
458830,2016,5,95,66,161,10089
458920,2016,6,93,29,122,9904
458960,2016,5,300,169,469,102051
459090,2016,8,207,15,222,6077
459130,2016,5,29,13,42,12395
459170,2016,5,21,17,38,9486
459220,2017,8,1758,193,1951,197404
459310,2016,5,68,37,105,3049
459350,2017,7,41,8,49,3290
459440,2016,4,30,53,83,3272
459610,2017,7,17,1,18,712
459640,2017,5,7,4,11,652
459820,2016,8,5370,717,6087,535661
459830,2018,7,17,1,18,1302
459940,2016,6,172,68,240,4045
460120,2016,9,1987,71,2058,75376
460150,2016,6,47,16,63,11723
460190,2016,6,34,10,44,12152
460220,2016,8,58,7,65,3643
460340,2016,8,296,31,327,9673
460430,2017,8,381,26,407,11437
460560,2016,7,20,4,24,3780
460630,2016,8,66,4,70,4638
460640,2016,5,69,47,116,4499
460650,2016,6,31,8,39,1623
460700,2016,8,431,92,523,46714
460750,2016,8,54,11,65,5803
460780,2016,8,67,4,71,3314
460790,2017,8,6225,482,6707,424901
460810,2017,8,1741,195,1936,143289
460910,2016,8,84,19,103,28651
460960,2016,8,210,32,242,58181
460970,2016,7,23,1,24,2994
461010,2016,6,150,41,191,43190
461030,2016,5,19,11,30,4320
461170,2017,8,116,18,134,2171
461230,2016,8,138,15,153,12188
461360,2016,8,64,8,72,5471
461390,2017,5,13,10,23,29091
461400,2020,6,71,26,97,1406
461410,2018,8,54,7,61,2404
461480,2016,7,36,4,40,4649
461490,2016,5,52,37,89,8615
461560,2016,8,4078,220,4298,326618
461620,2016,8,945,80,1025,47924
461640,2016,8,558,92,650,130570
461650,2016,5,9,5,14,1113
461680,2016,4,45,88,133,12792
461700,2016,8,207,17,224,13365
461710,2016,7,40,8,48,11507
461730,2017,5,181,84,265,73275
461750,2016,6,78,31,109,34088
461760,2016,6,42,12,54,31866
461810,2016,7,21,1,22,683
461830,2016,6,12,4,16,4940
461840,2016,9,2048,90,2138,7447
461850,2016,5,42,19,61,20166
461860,2016,5,15,12,27,3046
461880,2016,5,81,68,149,178564
461910,2016,6,1904,534,2438,207263
461940,2016,5,39,31,70,13947
461950,2017,8,1125,218,1343,126474
461970,2016,4,53,82,135,50087
462000,2016,8,90,12,102,7356
462070,2016,5,6,5,11,262
462100,2016,8,157,24,181,5539
462130,2016,6,14,5,19,4081
462240,2017,8,61,8,69,2560
462250,2017,7,8,2,10,426
462440,2017,5,157,197,354,8104
462480,2016,7,38,6,44,2187
462520,2016,7,25,2,27,2011
462620,2016,8,62,1,63,2917
462640,2017,5,16,10,26,697
462680,2016,6,174,52,226,22513
462700,2016,5,32,18,50,7986
462730,2016,5,37,22,59,21330
462770,2017,8,3359,331,3690,170731
462780,2016,8,3492,557,4049,596551
462830,2016,4,13,32,45,2032
462860,2016,6,28,9,37,2418
462940,2018,6,43,17,60,2882
462950,2016,5,24,24,48,2718
462960,2016,5,274,139,413,93014
462990,2016,8,179,9,188,9473
463030,2016,5,140,78,218,7982
463060,2016,6,404,128,532,32389
463150,2016,8,1404,208,1612,194090
463160,2016,6,80,22,102,8213
463180,2016,6,71,22,93,36936
463210,2016,8,676,113,789,340127
463220,2016,6,284,81,365,307976
463270,2016,8,1186,86,1272,47745
463320,2016,5,9,13,22,1252
463350,2016,6,292,99,391,93092
463390,2016,8,650,64,714,3090
463460,2016,6,25,7,32,820
463470,2016,5,18,10,28,751
463540,2016,7,15,2,17,204
463670,2017,5,20,16,36,23005
463700,2017,8,96,9,105,4327
463760,2016,8,78,16,94,5373
463830,2016,5,5,6,11,179
463860,2016,5,111,59,170,8661
463870,2016,5,11,15,26,4257
463880,2017,6,11,4,15,1661
463930,2016,8,309,24,333,41512
463980,2016,8,134,16,150,8800
464000,2016,6,30,9,39,2112
464050,2016,6,30,9,39,3624
464060,2017,8,3215,336,3551,206216
464100,2017,6,121,35,156,7640
464150,2017,8,185,40,225,12724
464230,2016,8,50,11,61,9025
464240,2016,5,14,8,22,669
464340,2017,5,687,688,1375,80157
464360,2017,8,338,12,350,13861
464380,2016,4,3,9,12,664
464440,2016,5,35,22,57,8009
464450,2016,8,347,10,357,21323
464470,2016,5,182,128,310,9154
464620,2016,8,368,27,395,14584
464650,2016,7,28,4,32,3345
464670,2016,7,15,1,16,1500
464700,2016,5,141,155,296,79707
464800,2016,5,45,47,92,28231
464850,2017,5,122,93,215,5733
464880,2017,6,267,72,339,18536
464960,2016,8,193,19,212,190974
465020,2018,7,41,2,43,3504
465130,2016,8,63,10,73,3653
465170,2016,6,129,55,184,21679
465180,2016,8,59,3,62,3479
465200,2020,8,191,15,206,11389
465240,2017,8,740,110,850,53382
465280,2016,8,158,27,185,16846
465440,2016,7,24,6,30,11121
465520,2016,8,3708,196,3904,199147
465650,2017,8,547,42,589,56722
465660,2016,5,51,39,90,9061
465670,2016,6,13,5,18,4060
465720,2016,5,62,29,91,14930
465750,2016,6,8,3,11,3190
465760,2016,6,180,65,245,20913
465780,2016,8,288,59,347,20818
465840,2016,5,59,26,85,6250
465870,2016,5,17,16,33,2619
466110,2018,8,431,32,463,9650
466130,2017,5,381,211,592,13976
466160,2017,7,18,1,19,420
466170,2016,8,352,58,410,59270
466240,2017,6,10727,3887,14614,2604178
466270,2016,8,422,56,478,41326
466300,2017,9,774,39,813,109926
466350,2016,5,61,33,94,5549
466420,2016,6,46,19,65,24957
466430,2016,7,43,1,44,3514
466490,2016,5,37,35,72,10033
466500,2016,6,1692,715,2407,93861
466520,2016,5,19,13,32,2099
466560,2018,8,9069,1217,10286,787294
466720,2016,8,53,4,57,11090
466730,2016,5,179,100,279,98551
466740,2016,6,269,85,354,16996
466770,2016,7,14,1,15,199
466780,2016,6,41,13,54,7772
466800,2016,6,120,31,151,9796
466810,2017,8,232,11,243,3690
466820,2016,7,39,6,45,3650
466830,2016,5,34,26,60,10726
466860,2018,6,1026,401,1427,43069
466870,2016,8,210,38,248,10277
466920,2016,8,40,10,50,4014
467010,2016,5,37,47,84,283367
467060,2019,5,24,14,38,6614
467210,2016,8,245,13,258,6360
467270,2017,5,23,10,33,687
467310,2016,8,45,11,56,151788
467320,2016,6,51,13,64,8650
467330,2016,7,25,6,31,4073
467350,2016,4,3,8,11,14850
467360,2016,8,657,113,770,73247
467370,2016,5,205,240,445,326346
467380,2016,9,754,34,788,39726
467390,2016,5,143,71,214,121356
467490,2016,7,18,3,21,1169
467520,2016,5,289,263,552,18054
467570,2017,5,118,122,240,5529
467660,2017,8,304,67,371,25853
467760,2018,8,82,6,88,10401
467780,2016,8,66,2,68,1838
467820,2018,8,540,40,580,50085
467850,2016,5,69,33,102,2818
467930,2016,6,344,111,455,32385
467940,2016,7,15,2,17,1136
467950,2016,6,140,52,192,76580
467960,2016,8,3277,449,3726,267054
468000,2017,4,83,128,211,5035
468100,2016,6,50,14,64,1602
468160,2017,5,35,16,51,1692
468240,2018,8,76,4,80,10514
468250,2017,5,538,278,816,193891
468330,2018,7,19,4,23,819
468490,2016,8,272,66,338,90569
468530,2016,8,806,120,926,26991
468560,2016,5,619,559,1178,179688
468570,2016,5,42,34,76,21575
468700,2016,6,373,96,469,190329
468920,2018,6,250,85,335,13901
468930,2016,5,76,44,120,14231
469610,2017,6,563,199,762,84018
469720,2017,8,176,36,212,9411
469790,2017,8,344,4,348,9499
469820,2018,8,3615,347,3962,375882
469830,2018,6,314,127,441,46719
469890,2016,8,160,35,195,64256
469980,2016,5,20,15,35,8268
470030,2016,6,18,5,23,746
470040,2017,5,47,24,71,6163
470060,2016,8,76,19,95,3871
470090,2018,7,17,1,18,345
470140,2016,5,6,6,12,3702
470210,2017,6,183,51,234,16030
470260,2016,8,1164,285,1449,79625
470270,2016,6,194,49,243,167302
470300,2016,6,28,11,39,2535
470310,2020,8,305,26,331,5707
470440,2016,8,60,1,61,749
470480,2016,6,17,6,23,3980
470590,2016,6,40,14,54,8124
470780,2017,8,94,3,97,6273
471010,2017,6,267,74,341,18919
471160,2016,7,15,2,17,1804
471170,2016,5,45,20,65,24956
471270,2016,7,8,2,10,1907
471330,2016,8,291,71,362,55280
471380,2016,6,29,10,39,4157
471700,2017,8,48,4,52,809
471710,2021,9,2476,105,2581,316036
471730,2016,6,15,5,20,1441
471810,2017,8,54,1,55,4881
471920,2016,8,88,6,94,3626
472060,2016,8,99,22,121,16627
472420,2016,8,92,18,110,3057
472680,2016,6,443,120,563,82084
472690,2016,5,21,18,39,5195
472830,2016,5,8,5,13,572
472870,2016,8,129,2,131,14157
473050,2016,3,2,15,17,2879
473140,2016,5,38,22,60,49447
473450,2016,8,81,15,96,7926
473460,2016,8,483,41,524,7752
473480,2016,5,9,7,16,3107
473530,2017,8,163,22,185,29754
473540,2016,4,4,7,11,8330
473610,2017,5,40,52,92,3065
473670,2016,5,88,101,189,35328
473690,2017,5,4739,2313,7052,228337
473720,2016,7,12,1,13,260
473770,2018,8,846,86,932,101166
473910,2016,5,109,58,167,11923
473970,2016,6,105,35,140,14745
474010,2016,5,198,111,309,37636
474050,2016,5,41,38,79,98042
474210,2016,8,468,48,516,25010
474620,2016,6,11,3,14,275
474730,2016,5,6,7,13,2170
474750,2016,8,4094,458,4552,496869
474830,2017,5,26,13,39,44378
474890,2020,6,31,10,41,2834
474910,2016,5,86,51,137,33584
474980,2016,8,57,6,63,2076
475070,2018,7,23,5,28,5484
475090,2017,5,24,31,55,1675
475150,2016,8,8737,730,9467,1041965
475490,2016,8,286,71,357,13561
475520,2016,6,7,3,10,495
475530,2017,5,11,5,16,1188
475960,2018,8,47,4,51,1841
476020,2017,8,105,13,118,10101
476240,2016,8,392,17,409,24941
476370,2016,7,12,3,15,355
476420,2017,8,109,25,134,10723
476450,2016,5,24,16,40,787
476460,2016,8,469,47,516,51501
476490,2016,8,70,6,76,6171
476510,2016,5,80,36,116,3869
476530,2016,8,211,17,228,9268
476600,2017,5,8703,6815,15518,891381
476650,2016,8,145,17,162,11056
476710,2016,5,16,9,25,2081
476920,2016,5,71,39,110,5653
476930,2016,6,44,15,59,3680
477140,2016,5,21,27,48,4731
477160,2016,8,16184,1475,17659,3097845
477170,2016,5,28,13,41,2005
477310,2016,7,37,2,39,3168
477720,2017,5,5,5,10,711
477730,2017,8,753,129,882,15757
477740,2017,8,451,20,471,23847
477770,2016,8,1012,174,1186,71503
477870,2016,8,572,103,675,37769
477950,2016,7,13,3,16,665
478210,2016,5,34,33,67,1576
479040,2016,5,20,9,29,506
479110,2016,6,25,10,35,2886
479140,2016,7,12,2,14,640
479990,2016,5,31,14,45,2862
480410,2016,7,11,1,12,1335
480430,2017,6,1353,343,1696,382313
480450,2016,8,207,12,219,16213
480480,2016,8,188,26,214,58424
480490,2017,8,13570,1450,15020,704179
480640,2017,5,214,99,313,23672
480650,2016,8,1513,278,1791,178059
480900,2016,8,78,11,89,2915
481110,2016,6,337,95,432,11277
481180,2016,8,79,8,87,3027
481420,2016,5,21,17,38,11500
481510,2017,8,5002,300,5302,216979
481600,2017,6,17,7,24,4211
481870,2018,6,186,49,235,20867
482300,2016,6,403,124,527,22083
482330,2016,6,37,10,47,2956
482450,2016,8,320,32,352,20609
482990,2016,7,32,1,33,1192
483420,2016,8,418,32,450,16734
483770,2017,4,74,148,222,14373
483960,2016,5,160,77,237,11263
483980,2016,9,826,28,854,35910
484350,2017,6,149,50,199,11632
484830,2017,7,25,6,31,12522
484900,2017,6,516,189,705,41895
484930,2017,7,38,2,40,644
484950,2016,6,705,218,923,107165
485040,2016,8,400,26,426,10234
485080,2016,5,49,22,71,22228
485160,2016,7,27,3,30,1392
485260,2016,7,31,4,35,3270
485340,2016,6,12,5,17,598
485350,2016,8,338,64,402,139393
485360,2016,8,45,8,53,7803
485370,2016,5,199,90,289,18782
485380,2016,8,1112,225,1337,98409
485390,2017,8,87,16,103,179335
485430,2016,5,7,5,12,5503
485450,2016,5,132,68,200,37149
485510,2017,8,7030,1568,8598,347803
485600,2016,7,31,3,34,1539
485610,2017,6,1430,485,1915,434225
485620,2016,6,29,10,39,2546
485630,2016,5,17,22,39,1806
485650,2016,5,140,175,315,88435
485670,2018,5,9,11,20,580
485680,2017,7,23,1,24,909
485690,2016,6,218,69,287,13817
485730,2016,6,117,46,163,68606
485750,2016,5,11,6,17,365
485800,2016,6,57,19,76,4507
485860,2016,6,154,58,212,9874
485870,2016,6,256,69,325,87797
485890,2016,5,497,343,840,30384
485920,2016,7,28,5,33,3068
485970,2016,7,32,2,34,1122
485980,2017,8,1353,183,1536,40758
486120,2016,5,23,13,36,8170
486130,2016,5,12,8,20,336
486290,2016,7,25,2,27,6066
486310,2016,8,3065,361,3426,187799
486350,2016,7,14,2,16,887
486380,2017,8,52,1,53,881
486460,2017,5,27,24,51,10204
486470,2016,5,9,9,18,480
486500,2016,5,18,9,27,17421
486510,2016,8,190,42,232,5376
486540,2016,6,123,48,171,15818
486640,2016,5,10,9,19,3629
486690,2017,6,447,138,585,12256
486720,2016,8,273,32,305,20231
486780,2016,8,387,55,442,75228
486810,2016,7,21,4,25,7405
486850,2016,6,55,15,70,6144
486880,2016,4,45,82,127,28151
486990,2017,5,8,9,17,2555
487000,2019,8,190,44,234,13437
487030,2016,6,50,18,68,12519
487040,2017,7,16,3,19,780
487120,2019,5,1880,1058,2938,150665
487160,2016,8,53,5,58,3099
487180,2016,6,143,61,204,215899
487220,2016,6,846,280,1126,411391
487330,2016,8,66,15,81,5730
487350,2016,5,72,44,116,20721
487370,2016,8,140,19,159,117137
487380,2016,7,11,2,13,718
487430,2016,8,1023,98,1121,70540
487530,2016,8,54,12,66,72714
487630,2016,5,28,14,42,2623
487720,2018,5,787,872,1659,40731
487770,2016,8,44,9,53,6530
488040,2016,7,43,4,47,4363
488070,2016,5,6,4,10,614
488220,2016,6,15,5,20,4378
488280,2016,8,415,42,457,31334
488300,2016,8,163,27,190,5830
488330,2016,5,10,5,15,19599
488460,2016,6,17,6,23,9062
488660,2016,8,147,32,179,16938
488690,2017,8,57,12,69,1820
488760,2017,8,96,15,111,5155
488770,2016,8,147,32,179,5491
488790,2017,5,3558,1533,5091,320160
488910,2016,5,147,65,212,25840
488920,2018,8,166,35,201,14833
488960,2016,7,36,2,38,1448
489000,2016,5,95,51,146,23613
489050,2016,4,3,7,10,234
489140,2017,8,678,93,771,60381
489160,2017,7,11,2,13,448
489170,2016,5,110,51,161,6332
489260,2017,6,50,16,66,4265
489360,2016,8,555,104,659,40530
489380,2018,8,365,29,394,31463
489400,2016,6,12,5,17,629
489440,2016,6,27,8,35,1257
489460,2016,6,296,83,379,47986
489520,2019,8,4847,909,5756,656913
489570,2017,6,32,13,45,1765
489580,2016,6,50,17,67,20335
489610,2016,8,370,17,387,14683
489660,2016,8,98,10,108,5490
489720,2016,7,35,3,38,1459
489760,2016,7,29,3,32,1099
489830,2016,6,36579,11540,48119,4398897
489930,2017,6,38,15,53,1728
490080,2017,5,19,20,39,1712
490220,2018,8,430,81,511,451302
490230,2016,8,278,26,304,26082
490250,2017,7,17,3,20,530
490280,2022,8,78,6,84,5099
490300,2016,6,17,7,24,5358
490450,2017,6,226,70,296,18361
490490,2017,8,141,14,155,5880
490690,2017,6,17,7,24,7823
490820,2016,8,223,48,271,44814
490860,2016,6,27,8,35,7990
490870,2016,8,69,14,83,5061
490880,2016,7,32,6,38,13885
490910,2016,5,6,9,15,5915
490950,2016,8,66,3,69,1983
490980,2016,6,80,21,101,166257
491000,2016,8,261,45,306,23827
491010,2018,7,17,2,19,23496
491040,2016,9,557,22,579,21604
491060,2016,7,13,2,15,2651
491090,2016,5,79,55,134,8080
491130,2016,8,1435,154,1589,208613
491160,2016,6,73,22,95,14490
491220,2016,8,97,10,107,3791
491260,2016,5,122,73,195,264026
491330,2016,8,210,22,232,24715
491350,2016,7,24,1,25,371
491420,2017,8,232,17,249,4098
491530,2016,5,534,363,897,65408
491560,2016,5,12,9,21,1744
491620,2016,6,54,14,68,5957
491650,2016,5,109,48,157,244440
491660,2017,6,9,3,12,313
491670,2016,7,13,3,16,1856
491700,2017,7,16,3,19,1099
491710,2016,3,2,10,12,524
491720,2016,7,21,5,26,6253
491770,2017,4,51,114,165,10824
491830,2016,6,17,5,22,497
491950,2016,8,4050,318,4368,228284
492090,2016,6,39,12,51,9068
492150,2020,6,214,63,277,17145
492170,2016,5,37,17,54,11694
492180,2018,7,23,1,24,354
492220,2016,6,100,27,127,8346
492270,2016,8,169,34,203,17449
492280,2016,7,16,4,20,3137
492290,2017,6,206,63,269,21841
492340,2021,8,191,15,206,9206
492370,2016,6,37,11,48,3458
492430,2016,6,70,29,99,8313
492500,2016,6,150,46,196,6201
492600,2016,5,11,9,20,25672
492610,2016,4,6,13,19,4163
492630,2016,8,564,74,638,39763
492710,2016,8,98,19,117,7549
492800,2016,5,205,160,365,85793
492870,2016,6,42,13,55,4684
493080,2017,8,104,5,109,3376
493100,2016,7,28,5,33,617
493180,2017,8,46,8,54,3745
493200,2017,8,1485,150,1635,54109
493220,2017,6,30,9,39,2276
493340,2016,8,18366,2076,20442,1682734
493370,2016,6,659,274,933,175778
493380,2016,5,9,4,13,966
493480,2017,5,7,10,17,1050
493540,2017,8,163,10,173,4405
493620,2016,7,10,2,12,460
493650,2016,4,74,188,262,260100
493720,2016,6,132,42,174,8393
493780,2016,5,16,7,23,22431
493790,2017,5,13,6,19,1827
493820,2017,6,28,8,36,990
493840,2017,5,746,548,1294,53532
493900,2017,8,4668,246,4914,128098
493980,2016,6,22,7,29,5318
494100,2016,7,46,1,47,1487
494170,2017,7,27,4,31,1205
494230,2016,8,486,35,521,27826
494290,2016,4,16,31,47,31467
494320,2017,5,75,42,117,5427
494350,2016,5,7,9,16,865
494440,2016,5,41,22,63,3132
494450,2016,5,25,26,51,2941
494460,2016,5,19,22,41,2654
494470,2016,5,30,25,55,3269
494580,2017,6,68,26,94,9054
494600,2016,8,92,22,114,6865
494670,2017,5,127,119,246,12024
494700,2017,7,35,4,39,1120
494810,2016,8,171,27,198,14172
494960,2017,8,67,8,75,3197
494980,2016,5,6,8,14,378
494990,2016,6,15,5,20,1438
495010,2016,4,17,29,46,4863
495050,2017,8,252,47,299,28262
495090,2016,6,31,11,42,5933
495110,2016,8,346,27,373,32704
495140,2017,5,308,189,497,40326
495280,2017,8,490,47,537,53996
495570,2016,6,28,12,40,22116
495580,2017,5,79,58,137,6897
495680,2016,7,23,3,26,891
495720,2016,8,111,18,129,3617
495730,2016,4,2,8,10,321
495750,2017,7,12,1,13,1112
495820,2017,7,12,2,14,482
495890,2016,9,8446,403,8849,288782
495910,2016,6,1388,408,1796,531876
495960,2016,5,21,12,33,3687
495980,2016,6,81,22,103,4764
495990,2016,8,666,127,793,12612
496040,2018,6,23,9,32,787
496250,2016,8,195,24,219,10100
496260,2016,8,143,9,152,8882
496290,2018,7,29,7,36,1530
496300,2016,8,3407,538,3945,509466
496320,2016,7,12,2,14,6892
496340,2017,6,59,17,76,4572
496390,2016,7,16,2,18,603
496400,2016,5,25,13,38,1657
496450,2016,7,39,5,44,859
496460,2017,5,1776,885,2661,196368
496480,2016,7,14,3,17,411
496490,2016,5,35,29,64,990
496590,2016,7,21,4,25,6392
496620,2017,8,444,84,528,39590
496630,2016,8,49,6,55,2189
496660,2017,5,9,8,17,716
496680,2016,5,161,187,348,217895
496730,2016,5,116,71,187,17114
496810,2016,8,849,97,946,50373
496850,2016,7,10,2,12,378
496890,2016,8,2044,274,2318,108051
496930,2016,8,97,22,119,5434
496960,2017,5,9,4,13,743
496980,2016,7,9,2,11,4110
497020,2016,5,15,16,31,29314
497040,2016,6,30,11,41,1491
497080,2016,8,50,12,62,6028
497100,2016,5,53,24,77,67843
497180,2016,8,917,220,1137,55408
497400,2016,6,288,83,371,46785
497420,2016,7,22,4,26,4133
497460,2016,8,49,1,50,2279
497470,2016,5,20,22,42,2281
497510,2016,7,10,1,11,730
497580,2016,5,72,31,103,9079
497640,2016,9,1289,49,1338,142959
497680,2016,6,33,9,42,1169
497700,2016,8,116,17,133,12031
497710,2017,5,9,5,14,611
497720,2016,5,22,26,48,5967
497730,2017,8,147,23,170,6861
497780,2016,8,125,1,126,3145
497800,2017,8,67,1,68,2088
497850,2016,8,299,62,361,47119
498190,2016,6,116,33,149,5741
498240,2016,6,5119,1615,6734,272720
498320,2017,4,46,97,143,270525
498330,2016,8,353,41,394,18171
498340,2019,5,50,25,75,5422
498470,2016,7,33,1,34,768
498500,2017,8,387,76,463,19395
498570,2016,8,123,25,148,6724
498580,2016,6,23,9,32,858
498660,2016,8,314,78,392,182258
498680,2016,7,10,2,12,104
498710,2018,6,81,31,112,14012
498740,2017,6,29,8,37,2771
498830,2016,7,26,6,32,3638
498850,2016,6,19,6,25,1858
498990,2017,6,38,12,50,2682
499210,2017,3,2,10,12,351
499340,2016,7,38,2,40,2973
499440,2016,9,3065,79,3144,91525
499520,2016,8,2312,357,2669,127992
499540,2016,8,62,10,72,20377
499610,2016,6,39,16,55,3118
499620,2016,8,181,44,225,23253
499660,2019,8,734,145,879,60274
499890,2017,8,188,10,198,4643
499900,2016,5,9,4,13,2244
499910,2016,7,43,1,44,752
500150,2018,6,42,18,60,17451
500170,2017,5,20,20,40,4433
500180,2016,7,9,1,10,256
500260,2018,8,378,74,452,76897
500320,2016,6,20,6,26,3675
500420,2016,8,47,10,57,4623
500660,2016,5,15,11,26,6435
500670,2017,8,240,27,267,18908
500690,2016,7,28,3,31,879
500710,2017,5,519,326,845,36893
500790,2017,7,17,1,18,3049
500870,2016,6,110,29,139,6084
500940,2016,7,16,4,20,24818
501080,2018,6,506,188,694,39242
501110,2016,6,48,17,65,5227
501120,2016,8,289,31,320,18685
501190,2016,6,85,26,111,4561
501220,2019,5,27,19,46,3625
501300,2017,9,6905,310,7215,183856
501320,2017,6,351,142,493,54477
501440,2016,5,11,5,16,1465
501530,2017,7,16,1,17,754
501590,2017,8,650,144,794,51526
501740,2016,5,21,16,37,1156
501790,2018,8,78,3,81,2397
501860,2016,5,36,20,56,1284
501930,2016,6,53,14,67,138841
501940,2016,5,24,12,36,1793
501950,2017,6,44,13,57,2382
502100,2016,5,22,16,38,3844
502140,2016,5,94,88,182,286567
502150,2016,7,21,3,24,15018
502200,2016,5,7,6,13,11002
502210,2016,7,36,8,44,1839
502280,2017,6,807,206,1013,43245
502300,2016,5,27,19,46,2491
502320,2016,6,36,11,47,2704
502380,2016,6,26,7,33,5312
502400,2016,6,128,49,177,8523
502410,2016,4,7,20,27,2505
502420,2016,4,12,26,38,3055
502430,2016,4,3,7,10,1026
502440,2016,4,4,7,11,1413
502450,2016,3,2,15,17,1942
502520,2017,8,2027,290,2317,141901
502540,2017,7,9,2,11,194
502600,2016,7,9,2,11,350
502650,2016,6,22,6,28,1345
502700,2017,7,18,1,19,3884
502720,2018,6,16,6,22,458
502740,2017,8,192,24,216,9716
502770,2016,6,325,105,430,30281
502800,2017,9,2128,84,2212,85874
502810,2016,5,11,8,19,294
502820,2017,6,530,169,699,39977
502880,2016,4,22,64,86,3302
502940,2016,8,427,65,492,29097
503140,2016,6,15,4,19,1016
503180,2020,8,56,4,60,1940
503210,2016,8,69,17,86,3318
503300,2016,8,2485,605,3090,192077
503340,2016,8,95,4,99,6042
503350,2017,8,1370,295,1665,98759
503400,2017,8,169,6,175,5250
503450,2016,5,28,25,53,3442
503460,2016,8,119,7,126,4510
503480,2016,5,70,34,104,14304
503550,2017,7,32,8,40,1781
503560,2017,8,2696,540,3236,218328
